DateTime,FASE A,FASE B,FASE C,TOTAL,Consumo
17/02/2025 11:20:00,"13174,35","16114,28","10328,28","39616,91","6602,82"
17/02/2025 11:30:00,"13435,00","16404,37","10474,88","40314,26","6719,04"
17/02/2025 11:40:00,"13194,34","15750,74","9725,82","38670,91","6445,15"
17/02/2025 11:50:00,"12276,61","14923,05","10085,34","37285,01","6214,17"
17/02/2025 12:00:00,"11957,03","14394,89","10008,77","36360,69","6060,11"
17/02/2025 12:10:00,"14618,76","14159,93","9215,48","37994,17","6332,36"
17/02/2025 12:20:00,"15808,42","14535,80","9768,24","40112,45","6685,41"
17/02/2025 12:30:00,"15065,33","14652,53","10347,43","40065,29","6677,55"
17/02/2025 12:40:00,"12208,41","13056,87","9472,84","34738,12","5789,69"
17/02/2025 12:50:00,"12962,62","13183,95","8881,05","35027,62","5837,94"
17/02/2025 13:00:00,"13386,65","14850,28","10184,62","38421,56","6403,59"
17/02/2025 13:10:00,"13353,93","15321,82","10515,58","39191,34","6531,89"
17/02/2025 13:20:00,"12003,73","14402,77","9459,44","35865,93","5977,66"
17/02/2025 13:30:00,"11090,50","13893,90","10101,16","35085,55","5847,59"
17/02/2025 13:40:00,"12299,28","14704,90","10981,37","37985,54","6330,92"
17/02/2025 13:50:00,"10268,19","15059,30","11347,14","36674,63","6112,44"
17/02/2025 14:00:00,"12037,90","14790,24","11226,15","38054,29","6342,38"
17/02/2025 14:10:00,"11843,21","14494,42","11376,53","37714,16","6285,69"
17/02/2025 14:20:00,"8837,22","14114,57","11634,64","34586,42","5764,40"
17/02/2025 14:30:00,"9643,70","15726,02","11893,41","37263,13","6210,52"
17/02/2025 14:40:00,"9140,15","13963,15","9907,78","33011,09","5501,85"
17/02/2025 14:50:00,"9296,49","14945,46","10556,22","34798,17","5799,69"
17/02/2025 15:00:00,"9357,56","14097,28","9629,24","33084,09","5514,01"
17/02/2025 15:10:00,"9703,14","14639,14","9921,76","34264,04","5710,67"
17/02/2025 15:20:00,"9707,88","13674,96","8730,34","32113,19","5352,20"
17/02/2025 15:30:00,"10015,33","12627,10","8000,99","30643,42","5107,24"
17/02/2025 15:40:00,"11017,78","12536,93","7346,59","30901,29","5150,22"
17/02/2025 15:50:00,"12102,45","13798,80","7615,69","33516,94","5586,16"
17/02/2025 16:00:00,"11915,41","13275,12","7422,79","32613,32","5435,55"
17/02/2025 16:10:00,"11361,26","11511,64","6359,00","29231,89","4871,98"
17/02/2025 16:20:00,"10896,20","11650,07","6944,23","29490,50","4915,08"
17/02/2025 16:30:00,"10045,71","12237,78","7939,50","30222,99","5037,17"
17/02/2025 16:40:00,"9776,88","11332,89","7440,39","28550,15","4758,36"
17/02/2025 16:50:00,"9157,92","11487,67","7961,58","28607,18","4767,86"
17/02/2025 17:00:00,"9285,89","11031,66","7621,81","27939,37","4656,56"
17/02/2025 17:10:00,"8249,41","10200,68","7220,83","25670,92","4278,49"
17/02/2025 17:20:00,"7137,09","9048,66","6173,96","22359,71","3726,62"
17/02/2025 17:30:00,"6523,14","9755,58","6960,19","23238,91","3873,15"
17/02/2025 17:40:00,"6379,21","9635,15","6850,98","22865,35","3810,89"
17/02/2025 17:50:00,"6534,86","9226,03","6867,88","22628,77","3771,46"
17/02/2025 18:00:00,"6033,71","8857,07","6709,46","21600,24","3600,04"
17/02/2025 18:10:00,"6121,81","8795,79","6632,67","21550,27","3591,71"
17/02/2025 18:20:00,"5493,33","8619,96","7033,40","21146,68","3524,45"
17/02/2025 18:30:00,"4166,20","7676,17","6654,55","18496,92","3082,82"
17/02/2025 18:40:00,"3561,99","6786,52","6210,75","16559,25","2759,88"
17/02/2025 18:50:00,"3604,48","5955,46","5201,20","14761,14","2460,19"
17/02/2025 19:00:00,"3585,29","5225,16","4027,87","12838,32","2139,72"
17/02/2025 19:10:00,"3490,80","4824,54","3551,53","11866,87","1977,81"
17/02/2025 19:20:00,"3091,15","3944,69","3096,86","10132,71","1688,78"
17/02/2025 19:30:00,"3074,14","3866,70","2909,99","9850,84","1641,81"
17/02/2025 19:40:00,"3183,11","3340,50","2286,93","8810,54","1468,42"
17/02/2025 19:50:00,"2905,00","1550,40","1100,45","5555,84","925,97"
17/02/2025 20:00:00,"2676,59","1284,75","970,15","4931,49","821,92"
17/02/2025 20:10:00,"2614,42","1127,01","702,81","4444,24","740,71"
17/02/2025 20:20:00,"2651,88","1292,00","921,25","4865,14","810,86"
17/02/2025 20:30:00,"2642,09","1294,74","1028,13","4964,96","827,49"
17/02/2025 20:40:00,"2304,31","1145,09","912,55","4361,96","726,99"
17/02/2025 20:50:00,"2054,23","1202,99","1143,29","4400,52","733,42"
17/02/2025 21:00:00,"2020,05","1123,17","922,76","4065,98","677,66"
17/02/2025 21:10:00,"2159,47","917,45","569,76","3646,69","607,78"
17/02/2025 21:20:00,"2169,98","1073,75","792,20","4035,93","672,65"
17/02/2025 21:30:00,"2071,07","975,90","569,74","3616,72","602,79"
17/02/2025 21:40:00,"2720,03","1511,74","411,19","4642,96","773,83"
17/02/2025 21:50:00,"2781,90","1562,95","405,64","4750,49","791,75"
17/02/2025 22:00:00,"2782,35","1683,47","651,25","5117,07","852,84"
17/02/2025 22:10:00,"2691,45","1422,90","253,50","4367,86","727,98"
17/02/2025 22:20:00,"2721,71","1589,78","553,40","4864,89","810,81"
17/02/2025 22:30:00,"2890,47","1542,01","503,40","4935,88","822,65"
17/02/2025 22:40:00,"2862,21","1714,80","828,36","5405,38","900,90"
17/02/2025 22:50:00,"2630,01","1832,39","1117,79","5580,20","930,03"
17/02/2025 23:00:00,"2718,90","1609,17","670,91","4998,98","833,16"
17/02/2025 23:10:00,"2775,75","1585,95","563,72","4925,42","820,90"
17/02/2025 23:20:00,"2624,02","1569,01","502,44","4695,47","782,58"
17/02/2025 23:30:00,"2867,22","1570,19","502,20","4939,60","823,27"
17/02/2025 23:40:00,"2764,43","1541,29","446,44","4752,17","792,03"
17/02/2025 23:50:00,"2808,80","1539,80","462,62","4811,23","801,87"
18/02/2025 00:00:00,"2593,75","1509,74","479,39","4582,87","763,81"
18/02/2025 00:10:00,"2782,43","1567,78","526,13","4876,34","812,72"
18/02/2025 00:20:00,"2711,80","1628,44","630,28","4970,51","828,42"
18/02/2025 00:30:00,"2839,23","1603,59","661,11","5103,93","850,66"
18/02/2025 00:40:00,"2774,87","1583,27","624,89","4983,03","830,51"
18/02/2025 00:50:00,"2275,42","1256,02","790,94","4322,37","720,39"
18/02/2025 01:00:00,"2145,84","1083,03","923,23","4152,10","692,02"
18/02/2025 01:10:00,"2137,96","1094,84","936,85","4169,65","694,94"
18/02/2025 01:20:00,"2105,86","919,04","512,79","3537,69","589,62"
18/02/2025 01:30:00,"2113,81","933,85","621,43","3669,09","611,52"
18/02/2025 01:40:00,"2151,33","1027,60","843,66","4022,59","670,43"
18/02/2025 01:50:00,"2185,87","1027,41","736,20","3949,48","658,25"
18/02/2025 02:00:00,"1996,04","839,08","374,95","3210,07","535,01"
18/02/2025 02:10:00,"1998,12","1008,24","790,12","3796,48","632,75"
18/02/2025 02:20:00,"2113,07","1158,62","1021,67","4293,36","715,56"
18/02/2025 02:30:00,"2237,30","939,60","710,05","3886,94","647,82"
18/02/2025 02:40:00,"0,00","0,00","0,00","0,00","0,00"
18/02/2025 02:50:00,"2021,24","836,48","454,29","3312,01","552,00"
18/02/2025 03:00:00,"2062,14","898,72","558,18","3519,04","586,51"
18/02/2025 03:10:00,"2199,75","1140,84","989,54","4330,13","721,69"
18/02/2025 03:20:00,"2026,79","1012,56","742,83","3782,18","630,36"
18/02/2025 03:30:00,"2158,96","770,38","203,09","3132,43","522,07"
18/02/2025 03:40:00,"2116,65","790,80","330,74","3238,19","539,70"
18/02/2025 03:50:00,"2156,16","881,91","462,19","3500,26","583,38"
18/02/2025 04:00:00,"2002,71","787,01","278,14","3067,86","511,31"
18/02/2025 04:10:00,"2009,67","880,14","508,96","3398,78","566,46"
18/02/2025 04:20:00,"2078,20","870,35","505,12","3453,67","575,61"
18/02/2025 04:30:00,"2222,67","1055,96","918,02","4196,64","699,44"
18/02/2025 04:40:00,"1998,80","949,11","730,25","3678,17","613,03"
18/02/2025 04:50:00,"1819,62","962,75","730,30","3512,67","585,45"
18/02/2025 05:00:00,"2052,65","954,60","600,33","3607,57","601,26"
18/02/2025 05:10:00,"2040,81","868,10","470,76","3379,67","563,28"
18/02/2025 05:20:00,"2130,28","820,71","396,74","3347,73","557,96"
18/02/2025 05:30:00,"2086,21","809,48","314,66","3210,35","535,06"
18/02/2025 05:40:00,"2082,53","804,76","354,12","3241,41","540,23"
18/02/2025 05:50:00,"1889,73","884,68","541,46","3315,87","552,64"
18/02/2025 06:00:00,"2190,04","939,17","602,02","3731,23","621,87"
18/02/2025 06:10:00,"1993,92","905,66","573,06","3472,64","578,77"
18/02/2025 06:20:00,"2005,52","901,55","620,34","3527,40","587,90"
18/02/2025 06:30:00,"2277,03","1038,56","775,39","4090,99","681,83"
18/02/2025 06:40:00,"2146,20","1080,62","926,69","4153,51","692,25"
18/02/2025 06:50:00,"2023,77","1010,21","856,01","3889,99","648,33"
18/02/2025 07:00:00,"2128,37","1088,64","961,13","4178,14","696,36"
18/02/2025 07:10:00,"2109,48","1207,59","809,10","4126,18","687,70"
18/02/2025 07:20:00,"2038,05","1420,54","1012,16","4470,75","745,12"
18/02/2025 07:30:00,"3016,46","1844,92","1608,54","6469,92","1078,32"
18/02/2025 07:40:00,"3795,39","2156,38","1816,14","7767,91","1294,65"
18/02/2025 07:50:00,"3139,81","1956,10","1442,46","6538,37","1089,73"
18/02/2025 08:00:00,"4474,91","3566,40","2031,73","10073,04","1678,84"
18/02/2025 08:10:00,"4865,95","5800,27","4421,60","15087,82","2514,64"
18/02/2025 08:20:00,"6067,48","6677,94","4409,52","17154,94","2859,16"
18/02/2025 08:30:00,"5704,44","6625,03","4364,16","16693,63","2782,27"
18/02/2025 08:50:00,"5336,30","10157,92","8145,28","23639,50","3939,92"
18/02/2025 09:00:00,"5791,67","9397,31","6741,60","21930,58","3655,10"
18/02/2025 09:10:00,"6091,80","9029,00","6083,05","21203,85","3533,98"
18/02/2025 09:20:00,"6874,93","9532,11","6345,93","22752,97","3792,16"
18/02/2025 09:30:00,"7659,42","9599,96","6135,48","23394,86","3899,14"
18/02/2025 09:40:00,"8298,43","9597,00","5969,07","23864,50","3977,42"
18/02/2025 09:50:00,"10427,97","12359,99","8733,83","31521,79","5253,63"
18/02/2025 10:00:00,"12437,95","11969,26","8310,95","32718,15","5453,03"
18/02/2025 10:10:00,"14698,52","12273,95","8109,68","35082,16","5847,03"
18/02/2025 10:20:00,"14738,01","11316,08","6801,31","32855,40","5475,90"
18/02/2025 10:30:00,"15219,82","11829,43","7186,84","34236,09","5706,01"
18/02/2025 10:40:00,"15020,39","12196,55","7658,92","34875,86","5812,64"
18/02/2025 10:50:00,"13773,57","12671,70","7937,25","34382,52","5730,42"
18/02/2025 11:00:00,"13374,45","12752,21","8002,95","34129,60","5688,27"
18/02/2025 11:10:00,"13950,04","13306,32","8494,89","35751,25","5958,54"
18/02/2025 11:20:00,"12773,94","13786,64","9685,89","36246,47","6041,08"
18/02/2025 11:30:00,"12301,17","13268,51","8365,35","33935,03","5655,84"
18/02/2025 11:40:00,"12805,11","13884,59","9076,05","35765,74","5960,96"
18/02/2025 11:50:00,"0,00","0,00","0,00","0,00","0,00"
18/02/2025 12:00:00,"13176,75","13451,18","8845,52","35473,45","5912,24"
18/02/2025 12:10:00,"13637,06","14054,55","9125,82","36817,44","6136,24"
18/02/2025 12:20:00,"14298,56","14704,13","9517,25","38519,94","6419,99"
18/02/2025 12:30:00,"14161,98","14987,30","9732,13","38881,41","6480,23"
18/02/2025 12:40:00,"13535,36","14097,19","9553,74","37186,29","6197,72"
18/02/2025 12:50:00,"12410,57","12978,82","8804,43","34193,83","5698,97"
18/02/2025 13:00:00,"14475,32","14180,80","9651,33","38307,44","6384,57"
18/02/2025 13:10:00,"15987,97","14538,39","9976,40","40502,75","6750,46"
18/02/2025 13:20:00,"15697,88","14220,26","9876,71","39794,86","6632,48"
18/02/2025 13:30:00,"15221,39","13204,04","8308,36","36733,79","6122,30"
18/02/2025 13:40:00,"14338,53","12683,51","7592,71","34614,75","5769,12"
18/02/2025 13:50:00,"13618,73","12932,81","7954,20","34505,75","5750,96"
18/02/2025 14:00:00,"12688,87","13392,04","8072,82","34153,73","5692,29"
18/02/2025 14:10:00,"13731,10","13958,13","7643,81","35333,05","5888,84"
18/02/2025 14:20:00,"13895,95","15757,55","9856,25","39509,75","6584,96"
18/02/2025 14:30:00,"15069,08","15929,98","9445,43","40444,49","6740,75"
18/02/2025 14:40:00,"15397,20","16371,67","9885,45","41654,31","6942,39"
18/02/2025 14:50:00,"16408,21","16400,45","10069,80","42878,46","7146,41"
18/02/2025 15:00:00,"16547,18","16387,17","9995,17","42929,51","7154,92"
18/02/2025 15:10:00,"16585,36","16534,49","10026,70","43146,54","7191,09"
18/02/2025 15:20:00,"16076,20","16904,47","10228,29","43208,96","7201,49"
18/02/2025 15:30:00,"16090,95","16888,84","10577,63","43557,42","7259,57"
18/02/2025 15:40:00,"14615,43","16655,03","10856,84","42127,30","7021,22"
18/02/2025 15:50:00,"12997,89","15324,03","9850,75","38172,68","6362,11"
18/02/2025 16:00:00,"10737,90","13634,08","8338,66","32710,64","5451,77"
18/02/2025 16:10:00,"10874,17","13442,41","8101,37","32417,95","5402,99"
18/02/2025 16:20:00,"10212,14","13048,35","8372,87","31633,36","5272,23"
18/02/2025 16:30:00,"10422,18","13774,92","9285,41","33482,51","5580,42"
18/02/2025 16:40:00,"10569,66","13304,20","8699,97","32573,83","5428,97"
18/02/2025 16:50:00,"10828,73","12683,53","8232,74","31745,00","5290,83"
18/02/2025 17:00:00,"10698,11","12442,42","7774,17","30914,70","5152,45"
18/02/2025 17:10:00,"10436,31","12683,04","7602,84","30722,19","5120,36"
18/02/2025 17:20:00,"10311,22","10631,72","6420,59","27363,53","4560,59"
18/02/2025 17:30:00,"9341,99","9484,98","5442,40","24269,37","4044,90"
18/02/2025 17:40:00,"9212,83","9078,97","5294,14","23585,94","3930,99"
18/02/2025 17:50:00,"9204,15","9233,15","5236,44","23673,75","3945,62"
18/02/2025 18:00:00,"8487,22","8303,15","4704,00","21494,37","3582,39"
18/02/2025 18:10:00,"7047,50","6416,36","4203,96","17667,82","2944,64"
18/02/2025 18:20:00,"6347,68","4962,22","3862,00","15171,89","2528,65"
18/02/2025 18:30:00,"6442,86","5041,29","3389,39","14873,54","2478,92"
18/02/2025 18:40:00,"6004,01","3853,13","2298,09","12155,23","2025,87"
18/02/2025 18:50:00,"5069,62","3460,05","2270,20","10799,87","1799,98"
18/02/2025 19:00:00,"4711,24","3336,98","2389,48","10437,70","1739,62"
18/02/2025 19:10:00,"4478,09","3160,08","2174,35","9812,53","1635,42"
18/02/2025 19:20:00,"4214,19","2941,75","1875,99","9031,93","1505,32"
18/02/2025 19:30:00,"4101,82","2837,24","1755,41","8694,47","1449,08"
18/02/2025 19:40:00,"3939,32","2731,61","1483,63","8154,56","1359,09"
18/02/2025 19:50:00,"3797,14","2814,68","1640,55","8252,37","1375,39"
18/02/2025 20:00:00,"3540,67","1657,02","968,31","6166,00","1027,67"
18/02/2025 20:10:00,"3037,49","1631,37","978,39","5647,25","941,21"
18/02/2025 20:20:00,"2204,91","1203,45","775,09","4183,46","697,24"
18/02/2025 20:30:00,"2014,53","1195,45","966,56","4176,55","696,09"
18/02/2025 20:40:00,"1524,16","1110,98","979,17","3614,31","602,39"
18/02/2025 20:50:00,"1447,19","1222,95","1131,82","3801,96","633,66"
18/02/2025 21:00:00,"1567,86","1099,02","922,27","3589,15","598,19"
18/02/2025 21:10:00,"1477,97","984,12","613,84","3075,93","512,65"
18/02/2025 21:20:00,"1523,87","913,12","581,98","3018,97","503,16"
18/02/2025 21:30:00,"1595,51","1036,00","695,66","3327,17","554,53"
18/02/2025 21:40:00,"1617,76","974,79","567,26","3159,80","526,63"
18/02/2025 21:50:00,"1520,02","1100,64","954,47","3575,13","595,85"
18/02/2025 22:00:00,"1470,60","971,99","598,57","3041,15","506,86"
18/02/2025 22:10:00,"1477,53","1175,87","1162,68","3816,07","636,01"
18/02/2025 22:20:00,"1530,46","1086,42","882,33","3499,21","583,20"
18/02/2025 22:30:00,"1532,69","1180,95","1075,49","3789,13","631,52"
18/02/2025 22:40:00,"1645,80","1124,72","931,89","3702,41","617,07"
18/02/2025 22:50:00,"1469,47","1029,36","692,16","3190,99","531,83"
18/02/2025 23:00:00,"1477,09","847,07","320,48","2644,64","440,77"
18/02/2025 23:10:00,"1549,30","872,11","347,97","2769,38","461,56"
18/02/2025 23:20:00,"1464,68","927,44","494,54","2886,66","481,11"
18/02/2025 23:30:00,"1422,43","1007,93","750,27","3180,64","530,11"
18/02/2025 23:40:00,"1554,19","926,79","546,15","3027,13","504,52"
18/02/2025 23:50:00,"1702,67","884,55","431,21","3018,43","503,07"
19/02/2025 00:00:00,"1599,49","995,78","654,70","3249,98","541,66"
19/02/2025 00:10:00,"1510,62","992,95","687,98","3191,56","531,93"
19/02/2025 00:20:00,"1445,04","1027,06","746,89","3218,99","536,50"
19/02/2025 00:30:00,"1563,68","900,28","431,81","2895,78","482,63"
19/02/2025 00:40:00,"1454,18","894,51","450,60","2799,29","466,55"
19/02/2025 00:50:00,"1470,26","1015,54","658,44","3144,24","524,04"
19/02/2025 01:00:00,"1457,22","1038,87","738,64","3234,73","539,12"
19/02/2025 01:10:00,"1663,03","872,94","389,31","2925,29","487,55"
19/02/2025 01:20:00,"1694,82","842,10","416,91","2953,83","492,30"
19/02/2025 01:30:00,"1529,77","858,20","374,99","2762,96","460,49"
19/02/2025 01:40:00,"0,00","0,00","0,00","0,00","0,00"
19/02/2025 01:50:00,"1575,36","985,63","677,97","3238,95","539,82"
19/02/2025 02:00:00,"1553,91","918,02","531,94","3003,87","500,65"
19/02/2025 02:10:00,"1418,97","1013,06","670,60","3102,63","517,11"
19/02/2025 02:20:00,"1580,99","1010,28","786,27","3377,54","562,92"
19/02/2025 02:30:00,"1609,32","1018,19","798,27","3425,79","570,96"
19/02/2025 02:40:00,"1595,11","963,36","580,97","3139,44","523,24"
19/02/2025 02:50:00,"1374,33","1069,19","810,17","3253,69","542,28"
19/02/2025 03:00:00,"1446,74","1002,91","681,21","3130,86","521,81"
19/02/2025 03:10:00,"1543,04","1026,40","645,15","3214,60","535,77"
19/02/2025 03:20:00,"1607,80","989,08","614,48","3211,37","535,23"
19/02/2025 03:30:00,"1599,68","1109,24","950,72","3659,64","609,94"
19/02/2025 03:40:00,"1583,41","1137,73","972,16","3693,29","615,55"
19/02/2025 03:50:00,"1529,09","1197,96","1119,90","3846,95","641,16"
19/02/2025 04:00:00,"1545,99","1076,69","859,10","3481,77","580,30"
19/02/2025 04:10:00,"1551,62","1050,57","749,64","3351,83","558,64"
19/02/2025 04:20:00,"1439,80","1048,21","795,48","3283,49","547,25"
19/02/2025 04:30:00,"1609,18","927,92","522,75","3059,85","509,98"
19/02/2025 04:40:00,"1619,90","934,66","533,45","3088,01","514,67"
19/02/2025 04:50:00,"1549,90","870,96","384,96","2805,82","467,64"
19/02/2025 05:00:00,"1525,07","984,64","598,11","3107,82","517,97"
19/02/2025 05:10:00,"1542,88","953,99","580,42","3077,29","512,88"
19/02/2025 05:20:00,"1567,50","1076,71","820,04","3464,24","577,37"
19/02/2025 05:30:00,"1598,62","921,08","537,16","3056,87","509,48"
19/02/2025 05:40:00,"1608,23","1006,77","709,06","3324,06","554,01"
19/02/2025 05:50:00,"1533,30","960,11","582,28","3075,68","512,61"
19/02/2025 06:00:00,"1534,08","892,92","462,47","2889,48","481,58"
19/02/2025 06:10:00,"1457,89","880,46","403,20","2741,55","456,93"
19/02/2025 06:20:00,"1472,74","777,51","297,15","2547,41","424,57"
19/02/2025 06:30:00,"1522,78","972,55","581,98","3077,31","512,89"
19/02/2025 06:40:00,"1640,95","964,64","610,64","3216,23","536,04"
19/02/2025 06:50:00,"1576,56","1048,60","811,19","3436,35","572,72"
19/02/2025 07:00:00,"1480,13","981,03","501,43","2962,59","493,77"
19/02/2025 07:10:00,"1448,91","1059,60","705,79","3214,29","535,72"
19/02/2025 07:20:00,"1534,23","1073,04","735,56","3342,82","557,14"
19/02/2025 07:30:00,"1458,81","1030,66","668,92","3158,39","526,40"
19/02/2025 07:40:00,"3440,50","2428,62","1034,58","6903,70","1150,62"
19/02/2025 07:50:00,"3596,12","3079,53","1679,44","8355,09","1392,51"
19/02/2025 08:00:00,"3477,72","2987,35","1522,38","7987,44","1331,24"
19/02/2025 08:10:00,"4610,29","3489,85","1719,70","9819,84","1636,64"
19/02/2025 08:20:00,"4803,32","4678,73","2906,48","12388,53","2064,75"
19/02/2025 08:30:00,"4864,25","5833,39","4261,84","14959,47","2493,25"
19/02/2025 08:40:00,"4887,14","7006,55","5503,93","17397,62","2899,60"
19/02/2025 08:50:00,"6061,17","11587,33","9137,65","26786,15","4464,36"
19/02/2025 09:00:00,"6253,99","10371,57","7274,83","23900,39","3983,40"
19/02/2025 09:10:00,"6849,83","10649,98","7309,69","24809,50","4134,92"
19/02/2025 09:20:00,"7249,68","11198,47","7219,74","25667,89","4277,98"
19/02/2025 09:30:00,"7619,61","11245,51","7470,25","26335,37","4389,23"
19/02/2025 09:40:00,"7842,56","11541,08","7446,13","26829,77","4471,63"
19/02/2025 09:50:00,"9232,81","12618,82","7601,68","29453,31","4908,88"
19/02/2025 10:00:00,"10398,78","14202,28","8835,48","33436,53","5572,76"
19/02/2025 10:10:00,"11713,71","15286,93","9871,25","36871,88","6145,31"
19/02/2025 10:20:00,"12051,77","15635,48","10240,75","37928,00","6321,33"
19/02/2025 10:30:00,"14153,75","15763,02","10346,65","40263,42","6710,57"
19/02/2025 10:40:00,"13586,28","17405,74","12440,96","43432,98","7238,83"
19/02/2025 10:50:00,"12636,01","17210,92","12095,42","41942,36","6990,39"
19/02/2025 11:00:00,"12242,11","17131,20","12261,27","41634,58","6939,10"
19/02/2025 11:10:00,"13090,65","17608,98","12341,09","43040,73","7173,45"
19/02/2025 11:20:00,"15260,57","17473,68","10939,31","43673,57","7278,93"
19/02/2025 11:30:00,"14242,35","17590,97","10548,71","42382,03","7063,67"
19/02/2025 11:40:00,"13319,94","17933,21","10669,94","41923,09","6987,18"
19/02/2025 11:50:00,"13382,52","18158,40","10728,71","42269,62","7044,94"
